,unfiltered_trigger_idx,fap,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec,trigger_idx,timeslide_val,H1_timeslid_time,L1_timeslid_time,H1_timeslid_time_end,L1_timeslid_time_end,avg_timeslid_time,H1_timslide_val,L1_timslide_val,gps_time,data_idx,lnZs,lnBF,lnBCR,lnZg_H1,lnZn_H1,lnBF_H1,lnZg_L1,lnZn_L1,lnBF_L1,walltime_H1L1,walltime_H1,walltime_L1,nsamples_H1L1,nsamples_H1,nsamples_L1,h1l1_result_file,h1_result_file,l1_result_file,trigger_time,far,saved_gps_start_time,alpha,beta,ln_stat,ln_far
55,270.0,1.0363384e-05,1534.2343,9.677012,11.136055696863588,0.0,7.306967999999999,1186810234.919922,1186810236.919922,0.25892255,1950500.0,8.403568,1186810234.9179688,1186810236.9179688,0.25892255,984780.0,68.855125,12.859548,81.714676,24.31292269922471,0.18676239,-0.58145344,-0.58145344,25.0,178362.0,59.68006896972656,14.738069534301758,1186810236.9365597,0.9631155133247375,0.6881299018859863,646.4929809570312,2.1591110229492188,4.905508995056152,4.468313217163086,6.065392017364503,0.8639205098152161,65.0,0.0,1186810234.919922,1186810234.9179688,1186810238.919922,1186810238.9179688,1186810234.9189453,0.0009768009185791,-0.0009765625,1186810234.9189,56.0,-179078.2988015521,171.7659025780158,27.59451751434244,-89493.28938216923,-89537.61430198436,44.32491981513158,-89607.99876671123,-89712.45040214574,104.45163543451054,9.698173195,4.338008200833333,6.758101627777778,97.0,425.0,19.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data56_1186810236-918945_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data56_1186810236-918945_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data56_1186810236-918945_analysis_L1_dynesty_studentT_result.json,1186810236.918945,0.000651790929195104,1186810234.9189453,1.0,1.0,2.2697531759517724,-7.335786708203976
56,279.0,0.00011299495,140.70578,9.297322,11.135282009982337,0.0,8.2662115,1186816833.9882812,1186816835.9882812,0.334077,3019718.0,7.460847999999999,1186816833.9951172,1186816835.9951172,0.334077,1526035.0,54.89146,18.662483,73.55394,27.09962847494309,0.33998883,-0.3872852,-0.3872852,26.0,148242.0,34.69456100463867,40.76900863647461,1186816836.0008128,0.4240666031837464,0.1533636003732681,1320.9969482421875,0.6590322852134705,1.1856319904327393,4.4496941566467285,3.5849230289459237,1.3803379535675049,66.0,0.0,1186816833.9882812,1186816833.9951172,1186816837.9882812,1186816837.9951172,1186816833.9916992,-0.00341796875,0.00341796875,1186816833.9917,57.0,-179051.56343176946,20.539681272610324,6.5775900440930855,-89548.22911371426,-89553.83043605597,5.601322341710329,-89511.1215719301,-89518.27267698613,7.151105056036613,3.898421065555556,2.1029716269444445,1.9640670725,109.0,161.0,77.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data57_1186816835-991699_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data57_1186816835-991699_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data57_1186816835-991699_analysis_L1_dynesty_studentT_result.json,1186816835.991699,0.00710702858119972,1186816833.9916992,1.0,1.0,2.229726401702388,-4.946671043589292
57,281.0,1.9929686e-07,79780.18,13.369302,17.145272612489105,0.0,8.858388,1186817518.1450195,1186817520.1450195,0.39328843,951237.0,14.679555,1186817518.1430664,1186817520.1430664,0.39328843,481469.0,92.18842,8.409815,100.598236,21.53573097695909,0.09122419,-0.03740501,-0.03740501,24.5,192759.0,66.35954284667969,24.387470245361328,1186817520.1244712,0.046909861266613,0.7646651864051819,888.4285278320312,2.2002999782562256,3.3864729404449463,0.7989432215690613,2.764070987701416,-0.8846210241317749,67.0,0.0,1186817518.1450195,1186817518.1430664,1186817522.1450195,1186817522.1430664,1186817518.144043,0.0009765625,-0.0009765625,1186817518.144,58.0,-179016.75991075573,114.59656667913076,18.31372367462609,-89442.4470517677,-89481.10659155867,38.659539790969575,-89588.02141247665,-89650.2498858762,62.22847339954751,4.543233125555556,2.1416304291666663,4.114293882777778,128.0,65.0,110.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data58_1186817520-144043_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data58_1186817520-144043_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data58_1186817520-144043_analysis_L1_dynesty_studentT_result.json,1186817520.144043,1.2534441511663674e-05,1186817518.144043,1.0,1.0,2.5929611833187374,-11.287030381661415
58,284.0,1.9929686e-07,79780.18,12.692688,18.270390775245616,0.0,8.681622,1186824034.6552734,1186824036.6552734,0.25892255,1950655.0,16.075964000000003,1186824034.6518557,1186824036.6518557,0.25892255,984769.0,68.855125,12.859548,81.714676,24.31292269922471,0.18676239,-0.58145344,-0.58145344,25.0,178362.0,59.4122314453125,29.60014915466309,1186824036.6549304,0.8456664085388184,0.9329134225845336,532.038818359375,2.414000988006592,3.8311378955841056,5.779877185821532,1.8069510459899905,0.4823232889175415,68.0,0.0,1186824034.6552734,1186824034.6518557,1186824038.6552734,1186824038.6518557,1186824034.6535645,0.001708984375,-0.001708984375,1186824034.6536,59.0,-178907.8857642992,260.2012914643856,21.25461728908704,-89513.66013478488,-89575.12497016301,61.46483537813765,-89410.8750766174,-89592.96208560056,182.08700898315877,6.633588396666666,3.1121418191666663,4.006301532777778,34.0,145.0,26.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data59_1186824036-653564_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data59_1186824036-653564_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data59_1186824036-653564_analysis_L1_dynesty_studentT_result.json,1186824036.653564,1.2534441511663674e-05,1186824034.6535645,1.0,1.0,2.5410260796265067,-11.287030381661415
59,290.0,1.9929686e-07,79780.18,13.864331,18.785110884797916,0.0,9.398252,1186826329.484375,1186826331.484375,0.33157176,3695998.0,16.265093,1186826329.478027,1186826331.478027,0.33157176,1862514.0,49.459990000000005,19.001486,68.46148000000001,26.105721835608808,0.3841789,-0.44638926,-0.44638926,25.9,133450.0,32.09914016723633,51.17359161376953,1186826331.4882164,0.7435411810874939,0.5392658114433289,673.3040771484375,0.7708631157875061,1.5047650337219238,3.1048099994659424,0.343220591545105,-0.359392911195755,69.0,0.0,1186826329.484375,1186826329.478027,1186826333.484375,1186826333.478027,1186826329.4812012,0.003173828125,-0.003173828125,1186826329.4812,60.0,-179023.21956382904,194.5784981866309,20.189252831973132,-89581.08932051201,-89615.4503825827,34.36106207068951,-89457.71432596302,-89602.34767943296,144.633353469937,11.94623452138889,4.0850649033333335,3.963676433888889,125.0,134.0,52.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data60_1186826331-481201_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data60_1186826331-481201_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data60_1186826331-481201_analysis_L1_dynesty_studentT_result.json,1186826331.481201,1.2534441511663674e-05,1186826329.4812012,1.0,1.0,2.629319426911919,-11.287030381661415
60,292.0,1.9929686e-07,79780.18,17.357257999999998,25.80470050471365,0.0,11.836412,1186826928.0024414,1186826930.0024414,0.3214676,4018966.0,22.929935,1186826927.9956057,1186826929.9956057,0.3214676,2029750.0,47.984634,16.443876,64.42851,23.79294582889688,0.34269047,-0.9791132,-0.9791132,25.5,149740.0,43.67319107055664,26.056699752807614,1186826930.012925,0.9820563793182372,0.3359924852848053,539.3225708007811,0.531135618686676,2.227921962738037,1.0338729619979858,0.6881604790687561,0.0489947088062763,70.0,0.0,1186826928.0024414,1186826927.9956057,1186826932.0024414,1186826931.9956057,1186826927.9990234,0.00341796875,-0.00341796875,1186826927.999,61.0,-178115.45763880707,1599.406307347468,1139.0866535205278,-89590.64591061888,-89692.50215936902,101.85624875013308,-89659.29321152272,-90022.36178678552,363.0685752628051,8.46546844,5.953486795,7.991277603611111,1.0,199.0,42.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data61_1186826929-999023_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data61_1186826929-999023_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data61_1186826929-999023_analysis_L1_dynesty_studentT_result.json,1186826929.999023,1.2534441511663674e-05,1186826927.9990234,1.0,1.0,2.8540107474481426,-11.287030381661415
61,312.0,1.9929686e-07,79780.18,14.632001999999998,27.452873837956947,0.0,23.288734,1186837926.544922,1186837928.544922,0.28032878,1267050.0,14.535995000000002,1186837926.546875,1186837928.546875,0.28032878,638332.0,44.961548,18.016947,62.97849300000001,24.281472204283155,0.40071902,-0.9242848,-0.9242848,25.7,130102.0,45.02973175048828,34.86745071411133,1186837928.5469189,0.2733610868453979,0.8972563147544861,94.56358337402344,2.0790970325469966,0.6286810040473938,1.900465965270996,3.342700958251953,0.9536502957344056,71.0,0.0,1186837926.544922,1186837926.546875,1186837930.544922,1186837930.546875,1186837926.5458984,-0.0009763240814208,0.0009765625,1186837926.5459,62.0,-177983.81188754673,1556.7469458019768,1074.7501035000314,-89516.26931210414,-89836.78250315692,320.51319105278526,-89537.68750875663,-89703.7763301918,166.08882143517258,7.139762504166666,3.000795346388889,3.551193721666667,1.0,86.0,125.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data62_1186837928-545898_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data62_1186837928-545898_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data62_1186837928-545898_analysis_L1_dynesty_studentT_result.json,1186837928.545898,1.2534441511663674e-05,1186837926.5458984,1.0,1.0,2.683211047775269,-11.287030381661415
62,313.0,5.978904499999999e-07,26593.396,10.393185,12.09991383433863,0.0,6.9728656,1186838730.205078,1186838732.205078,0.45093897,2346064.0,9.888734,1186838730.199707,1186838732.199707,0.45093897,1183461.0,34.91372,19.597359,54.511078000000005,22.58495553374824,0.56130826,-0.29744318,-0.29744318,26.1,131237.0,20.487699508666992,43.710899353027344,1186838732.1810567,0.4655027091503143,0.1640741974115371,661.9490966796875,1.9918949604034424,6.1674418449401855,3.593669891357422,3.5986580848693848,-0.8904330730438232,72.0,0.0,1186838730.205078,1186838730.199707,1186838734.205078,1186838734.199707,1186838730.2023926,0.0026853084564208,-0.002685546875,1186838730.2024,63.0,-178940.6908028119,43.77409320874722,16.047704518190585,-89502.65756260796,-89515.41236937,12.754806762037331,-89449.50427885709,-89469.05252665066,19.548247793572955,8.887819777222223,2.675606308055556,3.50887241,159.0,126.0,281.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data63_1186838732-202393_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data63_1186838732-202393_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data63_1186838732-202393_analysis_L1_dynesty_studentT_result.json,1186838732.202393,3.760332076429802e-05,1186838730.2023926,1.0,1.0,2.341150302890464,-10.188418193268832
63,329.0,0.05874052,0.26265082,8.557632,9.632655918606057,0.0,7.8396125,1186880934.084473,1186880936.084473,0.25990343,632199.0,5.59719,1186880934.080078,1186880936.080078,0.25990343,321418.0,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523.0,7.337164878845215,41.23751831054688,1186880936.076451,0.7055162787437439,0.8809790015220642,113.74639892578124,1.9967590570449831,0.9531912803649902,1.3139690160751345,3.3775110244750977,-1.0458470582962036,74.0,0.0,1186880934.084473,1186880934.080078,1186880938.084473,1186880938.080078,1186880934.0822754,0.002197265625,-0.0021975040435791,1186880934.0823,64.0,-178956.32438996108,70.22616106894566,25.70282408851199,-89482.21040122275,-89513.56620222983,31.355801007084665,-89495.21183380674,-89512.98434880018,17.77251499344129,9.735890956666667,5.529713273611112,5.940724764722223,103.0,233.0,466.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data64_1186880936-082275_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data64_1186880936-082275_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data64_1186880936-082275_analysis_L1_dynesty_studentT_result.json,1186880936.082275,3.8073362953902063,1186880934.0822754,1.0,1.0,2.14682351636897,1.3369298095615307
64,331.0,1.9929686e-07,79780.18,13.000532000000002,20.99450727203975,0.0,14.345753,1186882337.050293,1186882339.050293,0.26041138,895146.0,15.328689,1186882337.0551758,1186882339.0551758,0.26041138,452921.0,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294.0,35.88533020019531,62.5365104675293,1186882339.0607543,0.200364202260971,0.2796714901924133,637.9852294921875,2.4184060096740723,3.506804943084717,6.1500611305236825,3.36374306678772,0.2828288972377777,75.0,0.0,1186882337.050293,1186882337.0551758,1186882341.050293,1186882341.0551758,1186882337.0527344,-0.00244140625,0.00244140625,1186882337.0527,65.0,-179042.29181989192,217.7689583096653,15.147168648982188,-89464.56346371213,-89558.35589376098,93.79243004885213,-89588.27035464277,-89701.70488444061,113.43452979784342,3.299074169166667,1.564625985,2.801176678611111,86.0,160.0,63.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data65_1186882339-052734_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data65_1186882339-052734_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data65_1186882339-052734_analysis_L1_dynesty_studentT_result.json,1186882339.052734,1.2534441511663674e-05,1186882337.0527344,1.0,1.0,2.5649902797011337,-11.287030381661415
65,335.0,1.9929686e-07,79780.18,12.947088,20.70559958085812,0.0,13.594316,1186884233.2773438,1186884235.2773438,0.26041138,895129.0,15.617824,1186884233.2685547,1186884235.2685547,0.26041138,452917.0,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294.0,44.98603820800781,23.02515983581543,1186884235.272648,0.8984478712081909,0.961140513420105,147.7335968017578,2.1193170547485347,0.8808485865592957,3.092439889907837,5.93677282333374,-0.0869946032762527,76.0,0.0,1186884233.2773438,1186884233.2685547,1186884237.2773438,1186884237.2685547,1186884233.2729492,0.00439453125,-0.00439453125,1186884233.2729,66.0,-178413.1591815346,1017.1242212099024,591.3390674378606,-89519.04355371682,-89685.57521222599,166.53165850916412,-89480.84952506964,-89744.70819051853,263.85866544888995,9.782481278055556,6.046218339722222,4.9384907869444445,1.0,61.0,114.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data66_1186884235-272949_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data66_1186884235-272949_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data66_1186884235-272949_analysis_L1_dynesty_studentT_result.json,1186884235.272949,1.2534441511663674e-05,1186884233.2729492,1.0,1.0,2.5608708979947874,-11.287030381661415
66,337.0,2.8499050000000003e-05,557.9033,9.504885,10.909230060345976,0.0,6.7301965,1186884839.5371096,1186884841.5371096,0.25990343,632565.0,8.585788,1186884839.5302734,1186884841.5302734,0.25990343,321544.0,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523.0,54.29774856567383,28.1308708190918,1186884841.51761,0.064834251999855,0.3984937965869904,1679.345947265625,2.900897979736328,6.11534595489502,2.6297669410705566,0.1181588023900985,-1.0229059457778928,77.0,0.0,1186884839.5371096,1186884839.5302734,1186884843.5371096,1186884843.5302734,1186884839.5336914,0.0034182071685791,-0.00341796875,1186884839.5337,67.0,-179049.50434645702,26.37052009248873,10.89707214475493,-89483.14033484449,-89493.62446389365,10.4841290491604,-89574.95405196048,-89582.25040265586,7.296350695381989,2.354653205,1.2323327977777778,2.0327414341666667,341.0,140.0,103.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data67_1186884841-533691_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data67_1186884841-533691_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data67_1186884841-533691_analysis_L1_dynesty_studentT_result.json,1186884841.533691,0.0017924253181510132,1186884839.5336914,1.0,1.0,2.251805876971882,-6.324185649872526
67,346.0,9.964839000000002e-07,15956.037,10.028724,11.964450634025152,0.0,5.984802200000001,1186888632.2827148,1186888634.2827148,0.22949678,3684739.0,10.36003,1186888632.28125,1186888634.28125,0.22949678,1856791.0,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506.0,51.53059005737305,36.620361328125,1186888634.2619948,0.1108551025390625,0.2304171025753021,1461.2340087890625,2.4719340801239014,0.6198385953903198,4.500855922698975,1.058853030204773,-0.1285064071416854,78.0,0.0,1186888632.2827148,1186888632.28125,1186888636.2827148,1186888636.28125,1186888632.2819824,0.000732421875,-0.000732421875,1186888632.282,68.0,-178973.29872534238,59.312147501681466,13.21599991279072,-89507.30540110177,-89517.08582614404,9.780425042277784,-89475.05230877105,-89515.52504669999,40.47273792893975,6.323789155555556,2.5697407747222223,3.305661168888889,13.0,158.0,310.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data68_1186888634-281982_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data68_1186888634-281982_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data68_1186888634-281982_analysis_L1_dynesty_studentT_result.json,1186888634.281982,6.267220363051302e-05,1186888632.2819824,1.0,1.0,2.305453375535939,-9.67759253189952
68,354.0,1.9929686e-07,79780.18,20.585037,48.68002612308046,0.0,23.326586,1186897624.46875,1186897626.46875,0.1665172999999999,3227631.0,42.72722,1186897624.474121,1186897626.474121,0.1665172999999999,1629537.0,65.23825,26.469757,91.70801,35.47071199811764,0.40573984,-0.42396656,-0.42396656,26.1,134943.0,41.69963073730469,56.58945846557617,1186897626.4628627,0.5641229748725891,0.7228056192398071,260.8930053710937,2.4749579429626465,4.185192108154297,2.188951015472412,3.85137391090393,-0.3452343940734863,79.0,0.0,1186897624.46875,1186897624.474121,1186897628.46875,1186897628.474121,1186897624.4714355,-0.002685546875,0.002685546875,1186897624.4714,69.0,-174274.47449094016,6260.325574964634,926.035747586866,-89383.65958136285,-89855.66660601967,472.0070246568212,-85812.24548697816,-90679.13345988512,4866.887972906945,7.994493853055555,3.4628726175,3.506788665833333,1.0,1.0,1.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data69_1186897626-471436_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data69_1186897626-471436_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data69_1186897626-471436_analysis_L1_dynesty_studentT_result.json,1186897626.471436,1.2534441511663674e-05,1186897624.4714355,1.0,1.0,3.024564452645562,-11.287030381661415
69,356.0,1.9929686e-07,79780.18,15.953377,20.477462420897027,0.0,11.608741,1186897820.9033206,1186897822.9033206,0.44843334,1159679.0,16.869013,1186897820.9091794,1186897822.9091794,0.44843334,584378.0,41.977337,15.221696,57.19903000000001,21.468861654418824,0.362617,-0.8482832,-0.8482832,25.7,130098.0,42.95246124267578,16.369390487670902,1186897822.8998413,0.5707896947860718,0.3281469047069549,333.2240905761719,0.6492515206336975,6.176313877105713,3.171648979187012,3.869334936141968,-0.39480060338974,80.0,0.0,1186897820.9033206,1186897820.9091794,1186897824.9033206,1186897824.9091794,1186897820.90625,-0.0029294490814208,0.0029294490814208,1186897820.9062,70.0,-178987.85482195596,284.5388789456629,21.74802440888016,-89609.96791264058,-89669.73880894243,59.77089630185219,-89395.02976353826,-89602.65489195919,207.6251284209284,11.47365744638889,4.564850728611111,5.077958082777778,56.0,144.0,118.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data70_1186897822-90625_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data70_1186897822-90625_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data70_1186897822-90625_analysis_L1_dynesty_studentT_result.json,1186897822.90625,1.2534441511663674e-05,1186897820.90625,1.0,1.0,2.7696705309583924,-11.287030381661415
70,362.0,0.6920899,0.013498006,8.176976,8.098061968784506,0.0,5.769307,1186900733.3061526,1186900735.3061526,0.4385098,137544.0,5.682755,1186900733.3110352,1186900735.3110352,0.4385098,70812.0,83.87708,16.813398,100.69048,30.83057390141488,0.20045282,0.9952804,0.9952804,28.2,331269.0,51.15982055664063,14.871410369873049,1186900735.313844,0.8480765819549559,0.5143383145332336,1530.446044921875,1.0458749532699585,1.0869820117950442,2.9015800952911377,4.932931900024414,0.8884040713310242,81.0,0.0,1186900733.3061526,1186900733.3110352,1186900737.3061526,1186900737.3110352,1186900733.3085938,-0.0024411678314208,0.00244140625,1186900733.3086,71.0,-178968.1089870194,-0.6886786766117439,-14.504113360482734,-89374.85972825834,-89374.56199563481,-0.2977326235268265,-89593.553912222,-89592.85831270799,-0.6955995140160667,9.134812860277778,0.5209941602777778,5.942194019166666,44.0,656.0,100.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data71_1186900735-308594_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data71_1186900735-308594_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data71_1186900735-308594_analysis_L1_dynesty_studentT_result.json,1186900735.308594,74.08501670543042,1186900733.3085938,1.0,1.0,2.1013224001137742,4.305213308150723
71,365.0,1.9929686e-07,79780.18,12.572535,18.367436197008363,0.0,12.408938,1186904140.2495117,1186904142.2495117,0.253822,3906277.0,13.541823,1186904140.2514648,1186904142.2514648,0.253822,1972922.0,58.77571,19.781033,78.55675,28.85568678828936,0.33655113,-0.5624772,-0.5624772,25.8,139969.0,44.759090423583984,49.91994094848633,1186904142.259205,0.5152233242988586,0.6748809218406677,604.8983764648438,2.091125965118408,1.3491369485855105,1.9081070423126216,1.2772819995880127,1.2734160423278809,82.0,0.0,1186904140.2495117,1186904140.2514648,1186904144.2495117,1186904144.2514648,1186904140.2504883,-0.0009768009185791,0.0009765625,1186904140.2505,72.0,-178961.41682276514,167.0343773335917,19.40075854913448,-89479.15793569802,-89531.36075617594,52.202820477919886,-89497.05447543025,-89597.09044392277,100.03596849252062,6.43581401,2.4189331475,2.756039513333333,96.0,376.0,89.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data72_1186904142-250488_analysis_H1L1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data72_1186904142-250488_analysis_H1_dynesty_studentT_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data72_1186904142-250488_analysis_L1_dynesty_studentT_result.json,1186904142.250488,1.2534441511663674e-05,1186904140.2504883,1.0,1.0,2.5315146729137568,-11.287030381661415
