Unnamed: 0,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id
715984,2.1700161021945817e-05,6.132522,7.835584649387817,-692000.0,5.537199,1177386363.182129,1177386365.182129,0.28489375,18791087,5.543989,1178078363.1704102,1178078365.1704102,0.28489375,8930125,101.41966,8.854681,110.274345,23.09309556058391,0.08730734,-0.11711644,-0.11711644,24.3,192786
716098,0.4530218731122762,8.734367,10.335180937897167,-691993.8,6.424151999999999,1177439442.2460938,1177439444.2460938,0.39078256,45251413,8.096063000000001,1178131436.0551758,1178131438.0551758,0.39078256,21512912,441.3268,10.220856,451.54767,45.87835334031097,0.023159381,0.98620623,0.98620623,24.4,331217
716817,0.0658653545500281,8.500963,8.99965999837217,-691412.1000000001,5.5206203,1177440809.165527,1177440811.165527,0.15901524,319793757,7.1075053,1178132221.263672,1178132223.263672,0.15901524,151941680,175.63185,68.02529,243.65714,93.11258519029548,0.3873175,0.9963259,0.9963259,27.4,147551
717533,0.1061634460759713,8.56,8.917013453487534,-690748.6000000001,6.8845787,1177437715.0698242,1177437717.0698242,0.3903502,107133603,5.667072,1178128463.6704102,1178128465.6704102,0.3903502,50916941,83.05264,4.101386,87.15403,13.530472771118465,0.04938297,-0.8685376,-0.8685376,23.1,192536
718003,0.0702263270910841,8.508923,9.466148111902926,-690439.2000000001,6.3124356,1177332810.1220706,1177332812.1220706,0.3293980999999999,14162270,7.054156,1178023249.328125,1178023251.328125,0.3293980999999999,6727052,71.22676,14.038452,85.26521,25.931227545927097,0.19709519,-0.19111554,-0.19111554,25.4,192840
718006,0.1009783826690816,8.553835000000001,9.735664188484044,-690433.0,5.8545837,1177332868.240723,1177332870.240723,0.15030195,42979291,7.778625,1178023301.2436526,1178023303.2436526,0.15030195,20431206,95.36321,5.354916,100.71813,16.759405017312016,0.05615285,-0.95416886,-0.95416886,23.6,178305
718213,0.2336126680748423,8.655595,9.42727217947689,-690147.5,7.517481299999999,1177435441.2109375,1177435443.2109375,0.24544232,99866499,5.6886673,1178125588.708496,1178125590.708496,0.24544232,47465085,414.90625,22.151077,437.0573,70.77815153595613,0.05338815,0.99381477,0.99381477,26.1,277312
718321,0.1722675839604599,8.618879,9.17871259566313,-690008.7000000001,6.142448,1177333240.6298828,1177333242.6298828,0.25990343,52762539,6.8204910000000005,1178023249.3286133,1178023251.3286133,0.25990343,25082232,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523
719977,0.1740165992115973,8.620085000000001,9.016589538950203,-688827.8,5.7351727,1177155840.7714846,1177155842.7714846,0.22652854,25921594,6.957491,1177844668.5722654,1177844670.5722654,0.22652854,12320278,431.682,29.975527000000003,461.65753,85.95961811476734,0.069438905,0.9968033000000002,0.9968033000000002,26.2,192832
720548,0.0736004980876154,8.514782,9.82931218277552,-688369.7000000001,6.0794945,1177378639.0732422,1177378641.0732422,0.37615812,227261145,7.723673,1178067008.774414,1178067010.774414,0.37615812,107973445,287.46136,12.105545,299.5669,42.6225599993432,0.042111903,0.9742227,0.9742227,25.2,277215
720691,0.1743708255260432,8.620333,9.502248990722991,-688160.9,5.840832,1177438156.3564453,1177438158.3564453,0.33323953,280110928,7.495159599999999,1178126317.260254,1178126319.260254,0.33323953,133090864,52.762814,11.385765,64.148575,20.21979235393117,0.21579146,-0.9947695,-0.9947695,24.9,372990
721234,0.0793332287032147,8.524068,9.527192789044683,-687748.2000000001,7.44906,1177435441.1923828,1177435443.1923828,0.18631254,318214980,5.939605,1178123189.392578,1178123191.392578,0.18631254,151192213,359.90222,55.18286,415.08508,113.54442639264371,0.15332738,0.993748,0.993748,26.2,302081
721780,0.1543305720815311,8.605556,9.839802386669144,-687320.0,7.0315523,1177080398.6953125,1177080400.6953125,0.17969455,40739498,6.8832393,1177767718.7001953,1177767720.7001953,0.17969455,19366442,190.09961,4.577107,194.67671,20.22462923013573,0.024077414,0.16029243,0.16029243,23.0,205163
721941,0.2583922431676417,8.667672,11.727268923569287,-687093.9,8.799014999999999,1177439223.365723,1177439225.365723,0.42982277,95504397,7.752816999999999,1178126317.2597654,1178126319.2597654,0.42982277,45395291,65.15226,7.873144,73.025406,17.92056997508189,0.120842226,-0.7507316999999999,-0.7507316999999999,24.2,178321
722320,0.0678162791623126,8.504596000000001,9.124589853789097,-686914.8,5.873414,1177058965.1254883,1177058967.1254883,0.40076935,26460675,6.982918300000001,1177745879.9262695,1177745881.9262695,0.40076935,12576008,84.36075,3.0504818,87.41123,11.428569409241897,0.036159966,-0.9937366,-0.9937366,22.6,329377
723620,0.1405192618768349,8.594201,9.319789172962134,-685624.1000000001,6.2900686,1177520591.7294922,1177520593.7294922,0.34027272,308581915,6.8770275,1178206215.8330078,1178206217.8330078,0.34027272,146610553,334.8867,14.598164,349.48486,50.679461952320224,0.043591354,0.9973783000000002,0.9973783000000002,25.9,331246
724141,0.0697997820352506,8.508161,10.1249117782997,-685161.4,5.889384,1177446274.6455078,1177446276.6455078,0.44433066,12820264,8.235836,1178131436.0478516,1178131438.0478516,0.44433066,6087381,414.00754,8.474401,422.48193,39.98607169318214,0.020469196,0.9783695,0.9783695,24.1,373415
724361,2.8984188268735134e-05,6.633817,7.993782712687899,-685000.0,5.787146599999999,1177159163.114746,1177159165.114746,0.31888312,194445697,5.5144806,1177844163.1103516,1177844165.1103516,0.31888312,92386869,145.47018,17.848928,163.3191,40.36679603635049,0.12269819,0.9914386,0.9914386,27.7,362523
725167,0.2376553267479441,8.657633,10.866730494566708,-684437.5,5.799335,1177403750.334961,1177403752.334961,0.15161325,224521667,9.189861,1178088187.838379,1178088189.838379,0.15161325,106674508,416.65305,5.13076,421.7838,29.713635134656123,0.0123142269999999,0.6853847,0.6853847,21.4,178450
725242,0.1028962240677909,8.556165,8.660451598579664,-684305.1000000001,5.874399700000001,1177056256.0922852,1177056258.0922852,0.39729172,29763792,6.3635564,1177740561.190918,1177740563.190918,0.39729172,14145146,72.32576999999999,21.135012,93.46078,32.84365234115566,0.29221967,0.9948939,0.9948939,28.4,373408
725297,0.2147941441207907,8.645508,9.262984625230144,-684235.0,7.089207000000001,1177436342.008789,1177436344.008789,0.3904975,203975982,5.962049,1178120577.0019534,1178120579.0019534,0.3904975,96913703,51.672024,10.82288,62.494904000000005,19.471080990601944,0.20945337,-0.9297286,-0.9297286,24.8,330689
726332,0.077937469739693,8.521873,10.316277682520791,-683356.8,6.5135617,1177084175.8486328,1177084177.8486328,0.3279724,48306564,7.9999437,1177767532.6401367,1177767534.6401367,0.3279724,22963971,159.1608,16.730103,175.8909,40.37868310576502,0.10511447,0.92291415,0.92291415,26.3,178422
726344,0.109114052884838,8.563336999999999,9.665232930143818,-683335.3,6.0354204000000005,1176985414.34375,1176985416.34375,0.41902584,16195099,7.5492005,1177668749.6464846,1177668751.6464846,0.41902584,7695388,47.88748,22.281849,70.16933,28.03331568364135,0.4652959,0.698983,0.698983,27.0,130156
726426,0.4547921166036029,8.734866,8.974315395023186,-683220.9,6.1023746,1177405299.074707,1177405301.074707,0.4276515999999999,132306178,6.580225,1178088519.9731443,1178088521.9731443,0.4276515999999999,62877009,231.47658,11.902181,243.37875,38.62100942318693,0.05141851,0.9975451,0.9975451,26.7,373630
726581,1.1178975688722106,8.840043,9.502196607668038,-683007.8,7.506322999999999,1177403985.7460938,1177403987.7460938,0.4510909000000001,65891252,5.826393,1178086993.5493164,1178086995.5493164,0.4510909000000001,31318572,238.43066,11.24355,249.67421,37.799373948860286,0.04715648,0.9828371,0.9828371,25.9,362510
727224,0.0005473149949464,7.82775,8.456179728760558,-682500.0,6.231251,1177080394.277832,1177080396.277832,0.38730872,225158819,5.71651,1177762894.2783206,1177762896.2783206,0.38730872,106976265,41.142673,33.046170000000004,74.18884,32.061250701688664,0.80320907,0.9930789,0.9930789,28.3,148244
727999,0.1304264909521759,8.585152,12.6626919410142,-681998.8,8.905994999999999,1177053550.4194336,1177053552.4194336,0.15771095,103318493,9.001501,1177735549.2260742,1177735551.2260742,0.15771095,49105673,469.55756,4.880151000000001,474.4377,30.25780401809909,0.010393083,0.72499216,0.72499216,20.6,205201
728471,1.7189345495129404e-05,5.656854,33.6732767241966,-681500.0,33.171616,1177304417.0732422,1177304419.0732422,0.15932563,117208154,5.790808,1177985917.069336,1177985919.069336,0.15932563,55707749,174.47198,1.8597602,176.33174,11.414147612018573,0.010659363,-0.17498855,-0.17498855,22.0,192272
729722,0.1036986452849845,8.557135,8.984453320474096,-680451.2000000001,5.932713,1177447200.5610352,1177447202.5610352,0.21209432,302082254,6.747097,1178127651.756836,1178127653.756836,0.21209432,143526257,80.45451,6.467479,86.92199000000001,17.456024334424686,0.08038678,-0.9979954,-0.9979954,23.8,178349
730077,0.0002678788772887,7.6918216,8.177086336029264,-680000.0,5.505800700000001,1177087072.5620117,1177087074.5620117,0.29264924,27741401,6.045734,1177767072.5708008,1177767074.5708008,0.29264924,13182624,63.332577,30.9848,94.317375,38.08440483980121,0.48923954,0.79766303,0.79766303,27.7,130239
730348,0.0671201516924507,8.503302,8.653723908416422,-679778.2000000001,5.9231315,1177525501.1166992,1177525503.1166992,0.36772084,192878062,6.3089976,1178205279.3164062,1178205281.3164062,0.36772084,91640946,59.2669,20.358067,79.62496999999999,29.42519770142228,0.34349808,0.2923617,0.2923617,26.5,133624
730877,0.0668664902651451,8.502828,9.125038822847577,-679279.5,6.269855000000001,1177537510.1416016,1177537512.1416016,0.4446123999999999,138355408,6.6298757,1178216789.638672,1178216791.638672,0.4446123999999999,65749476,480.6064,6.5926657,487.19907,36.55687614117932,0.01371739,0.95733416,0.95733416,22.9,220228
731331,0.8116776613973354,8.802695,9.580128422583943,-678970.2000000001,7.684068700000001,1177439237.5874026,1177439239.5874026,0.38857895,170895979,5.721359,1178118207.7861328,1178118209.7861328,0.38857895,81201260,467.578,10.780271,478.35828,48.47742933237743,0.023055555,0.99255705,0.99255705,24.8,302088
731482,0.0972700101103685,8.549246,8.971665765848758,-678728.3,7.069332000000001,1177402441.4384766,1177402443.4384766,0.35695982,219042485,5.5240684,1178081169.7353516,1178081171.7353516,0.35695982,104070348,262.50668,12.081287,274.58798,41.02190708245514,0.04602278,0.93211806,0.93211806,24.8,373613
731901,0.1412482848535865,8.594827,10.053943255108676,-678431.8,5.676167,1177404805.798828,1177404807.798828,0.21209432,302082074,8.2983675,1178083237.5976562,1178083239.5976562,0.21209432,143526440,80.45451,6.467479,86.92199000000001,17.456024334424686,0.08038678,-0.9979954,-0.9979954,23.8,178349
732056,0.2423793549189545,8.660015,11.0048900180187,-678193.6000000001,5.5260034000000005,1177527113.861328,1177527115.861328,0.16649957,194815267,9.516874,1178205307.4575195,1178205309.4575195,0.16649957,92561929,114.27645,2.473595,116.750046,11.410896896136084,0.02164571,-0.796628,-0.796628,22.6,177865
732185,0.0735438815527412,8.514686,8.687997995267562,-678004.1000000001,5.8415904,1177410515.8310547,1177410517.8310547,0.42384875,68486663,6.430951,1178088519.9301758,1178088521.9301758,0.42384875,32552478,209.0361,11.322374,220.35847,35.9641112813037,0.054164685,0.95388466,0.95388466,25.7,331220
732754,1.873710693735945,8.899519999999999,9.57714862488126,-677558.1000000001,7.099069,1177445366.638672,1177445368.638672,0.32776868,336957471,6.428452,1178122924.7353516,1178122926.7353516,0.32776868,160091670,60.27448,29.117472,89.39195,36.00083659076163,0.48308128,0.9264494,0.9264494,28.0,135334
736341,0.0716129476795168,8.511356,9.9444892456468,-674377.9,7.65788,1177530929.5751953,1177530931.5751953,0.4214297000000001,339667616,6.3442683,1178205307.4692383,1178205309.4692383,0.4214297000000001,161382050,204.82692,2.0995426,206.92647,13.0901261052988,0.010250325,0.27395168,0.27395168,21.6,192470
736364,0.1351886372312246,8.589508,8.878960533251124,-674327.1000000001,6.4255247,1177403991.03125,1177403993.03125,0.44192126,222772869,6.127689,1178078318.133789,1178078320.133789,0.44192126,105843195,255.46582,10.792128,266.25793,37.9492684653364,0.0422449,0.9891707,0.9891707,26.0,362527
737599,0.1212689375594523,8.576303999999999,8.924975222860102,-673046.0,6.1338515,1177532233.3168943,1177532235.3168943,0.31107163,176726378,6.4831357,1178205279.3198242,1178205281.3198242,0.31107163,83974508,72.81608,24.342522,97.1586,35.617174195087145,0.33430147,0.6612034000000001,0.6612034000000001,27.0,150064
738100,0.0884401838783345,8.537545,9.877552693097684,-672578.3,7.2124023,1177441393.1704102,1177441395.1704102,0.15028355,234626619,6.748874000000001,1178113971.472168,1178113973.472168,0.15028355,111469464,96.65419,83.38917,180.04336999999998,78.11290232275151,0.8627579,0.98954064,0.98954064,27.9,135226
738388,0.0818570441037741,8.527956,9.696825351640848,-672456.7000000001,7.910495299999999,1177445359.915527,1177445361.915527,0.28032878,105385620,5.6082516,1178117816.6191404,1178117818.6191404,0.28032878,50086852,44.961548,18.016947,62.97849300000001,24.281472204283155,0.40071902,-0.9242848,-0.9242848,25.7,130102
738994,0.3614184829516969,8.707691,12.968620820837696,-671875.7000000001,10.325664,1177313956.4892578,1177313958.4892578,0.1583701,89123156,7.846386999999999,1177985832.1835938,1177985834.1835938,0.1583701,42361994,304.6701,4.065491000000001,308.7356,22.79546099919196,0.013343913,0.50524706,0.50524706,22.1,373395
739227,0.0004437903275059,7.7905765,7.990836278279724,-671500.0,5.6003256,1176997895.0634766,1176997897.0634766,0.33374465,162274116,5.699984,1177669395.069336,1177669397.069336,0.33374465,77104664,159.81448,19.024494,178.83897,43.57778148577008,0.119041115,0.99589336,0.99589336,27.6,330811
740476,0.0003156639273875,7.72589,8.120711257136712,-670500.0,5.6585217000000005,1177445255.134277,1177445257.134277,0.34020433,327740023,5.824696,1178115755.128418,1178115757.128418,0.34020433,155712241,32.56361,23.35417,55.917778000000006,23.941326201527,0.71718615,-0.88616705,-0.88616705,26.1,130256
740746,0.3010107902450499,8.685959,9.6086139418839,-670072.0,6.283788,1177075807.923828,1177075809.923828,0.21209432,302081860,7.269076299999999,1177745879.9262695,1177745881.9262695,0.21209432,143526157,80.45451,6.467479,86.92199000000001,17.456024334424686,0.08038678,-0.9979954,-0.9979954,23.8,178349
741865,2.500168142753553e-05,6.4207273,8.000534582785633,-669000.0,5.69847,1177002551.5019534,1177002553.5019534,0.26041138,74863376,5.6156917,1177671551.5048828,1177671553.5048828,0.26041138,35583638,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294
742148,0.0951037338626384,8.546507,11.12542570658639,-668898.3,9.093219,1176986033.65625,1176986035.65625,0.16193812,120428556,6.4100285,1177654931.9560547,1177654933.9560547,0.16193812,57239257,63.229652,21.310553,84.54021,31.066808768593145,0.33703417,-0.90298134,-0.90298134,25.7,149382
742152,0.0800756839716582,8.525229,8.82249487619357,-668896.7000000001,6.2633862,1177098175.8637695,1177098177.8637695,0.36772084,192878132,6.2134056,1177767072.5634766,1177767074.5634766,0.36772084,91640925,59.2669,20.358067,79.62496999999999,29.42519770142228,0.34349808,0.2923617,0.2923617,26.5,133624
742303,0.0711963053725887,8.510631,10.932881313444549,-668634.4,7.368908999999999,1177097296.1220706,1177097298.1220706,0.33323953,280111447,8.076328,1177765930.5180664,1177765932.5180664,0.33323953,133091024,52.762814,11.385765,64.148575,20.21979235393117,0.21579146,-0.9947695,-0.9947695,24.9,372990
743359,0.1319084579052801,8.586508,13.710217430718162,-667509.3,5.5283203,1177091454.7182617,1177091456.7182617,0.15037511,308011201,12.546224,1177758964.0253904,1177758966.0253904,0.15037511,146340142,235.68575,6.720198599999999,242.40594,27.7281313556842,0.028513387,0.39950642,0.39950642,23.2,192752
743384,4.428585392110471e-05,7.048008,7.902995714676312,-667500.0,5.522189599999999,1176997645.1811526,1176997647.1811526,0.4420025999999999,159963574,5.653562,1177665145.1733398,1177665147.1733398,0.4420025999999999,76006321,33.140553000000004,25.378035,58.518585,25.20181803319747,0.76576984,0.67640316,0.67640316,26.6,149381
743731,0.0658308952418867,8.500899,9.075706778646882,-667317.7000000001,6.411706400000001,1177080404.7705078,1177080406.7705078,0.26954812,197996999,6.423276,1177747722.465332,1177747724.465332,0.26954812,94074389,53.70777,27.422823,81.13059,33.04095892139436,0.5105932,0.3856843,0.3856843,26.6,131248
743736,0.0778001138298061,8.521657000000001,10.453943957785166,-667313.8,8.827097,1177101526.7797852,1177101528.7797852,0.19901472,296153225,5.600651999999999,1177768840.5722654,1177768842.5722654,0.19901472,140710896,46.96103,23.322107,70.28313399999999,28.46643030277475,0.49662682,-0.9210924,-0.9210924,26.0,135346
744187,0.0731851849994678,8.514077,10.474286118988047,-666892.4,8.81287,1177097598.9970706,1177097600.9970706,0.26041138,74863230,5.6607413,1177764491.4047852,1177764493.4047852,0.26041138,35583690,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294
745849,0.0946461792981103,8.545905,8.652512508019159,-665235.2000000001,6.553508,1177217476.013672,1177217478.013672,0.39010733,324283727,5.649558,1177882711.2138672,1177882713.2138672,0.39010733,154072896,65.644875,22.188614,87.83349,32.30476388455192,0.33800983,0.93304974,0.93304974,28.0,133406
746649,4.05453395319378e-05,6.9792776,8.128586806892711,-664500.0,5.59946,1177132373.338379,1177132375.338379,0.363296,88663497,5.8923655,1177796873.3286133,1177796875.3286133,0.363296,42143365,432.7605,12.380248,445.14075,51.01368609335747,0.02860762,0.9964235,0.9964235,25.7,362584
746835,0.0809374154945493,8.526555,9.406060926080912,-664405.5,6.006234,1177002282.0375974,1177002284.0375974,0.3506425999999999,285250433,7.238724700000001,1177666687.540527,1177666689.540527,0.3506425999999999,135530866,47.94449,16.22559,64.170074,23.61005478279659,0.3384244999999999,-0.9214889,-0.9214889,25.6,134036
746946,0.1322758009849844,8.586855,11.22912246206982,-664188.3,8.82418,1177100315.5141602,1177100317.5141602,0.16245554,12267251,6.944569,1177764503.817871,1177764505.817871,0.16245554,5824057,120.9647,7.153949000000001,128.11865,21.917964333802605,0.059140798,-0.30303526,-0.30303526,23.9,192711
747256,0.0002143114740575,7.643437,7.996735805708671,-664000.0,5.664883000000001,1177415614.328125,1177415616.328125,0.28860128,25337139,5.6441903,1178079614.333496,1178079616.333496,0.28860128,12041699,113.61926,1.2320013,114.85126499999998,7.509494867721214,0.010843243,-0.908126,-0.908126,21.0,176337
747424,0.0926013591938971,8.543225,8.704340984014314,-663791.7000000001,5.730055999999999,1177086331.0668943,1177086333.0668943,0.34969428,15244541,6.5522523,1177750122.7641602,1177750124.7641602,0.34969428,7242228,64.26275,26.927134,91.18988,35.554970473614475,0.4190162,0.99647665,0.99647665,28.4,138868
747496,0.0876990075049495,8.536505,8.999168513986167,-663632.4,6.771516,1177414424.946777,1177414426.946777,0.15197219,322003045,5.927192,1178078057.3486328,1178078059.3486328,0.15197219,152991967,165.38867,59.454422,224.8431,84.18564469920754,0.35948303,0.9786777,0.9786777,27.1,148243
747963,0.0657400363196592,8.5007305,10.60632908869853,-663346.0,8.779649000000001,1177101526.7763672,1177101528.7763672,0.40125984,23147911,5.950796599999999,1177764872.7753904,1177764874.7753904,0.40125984,11002408,69.36358,6.494564,75.85814,16.45161194491901,0.09363075,-0.9333897,-0.9333897,23.8,178283
749069,0.1207070101446643,8.575743,9.374886483279184,-662454.6000000001,7.0354476,1177319668.958496,1177319670.958496,0.41246945,76267607,6.196045,1177982123.5664062,1177982125.5664062,0.41246945,36251732,267.80978,8.255219,276.065,33.00127859359405,0.030824937,0.8543765,0.8543765,23.9,192788
750039,0.0002025600295329,7.6307364,8.141390923513697,-661500.0,5.5354695,1177220090.840332,1177220092.840332,0.20184754,149712354,5.9699936,1177881590.8310547,1177881592.8310547,0.20184754,71141063,60.305237,25.02887,85.33411,33.193513845339176,0.4150364,-0.69569427,-0.69569427,26.1,130380
750432,0.000241322264123,7.669853,10.834144355871627,-661000.0,5.717096,1177079437.1210938,1177079439.1210938,0.26435077,213034008,9.202907000000002,1177740437.1264648,1177740439.1264648,0.26435077,101215995,59.26954,33.97932,93.248856,38.77028892510146,0.5733016,0.69287163,0.69287163,27.5,130105
750635,0.0789487104719814,8.523465,10.239692190149174,-660966.5,6.087119,1177092412.2231443,1177092414.2231443,0.15060972,128239350,8.233971,1177753378.7182617,1177753380.7182617,0.15060972,60945562,258.9745,4.2983794,263.27286000000004,22.072718147885496,0.016597694,0.3951815999999999,0.3951815999999999,22.6,178435
750712,0.0846944716413046,8.532206,9.13247578682172,-660828.3,6.820791000000001,1176994065.1708984,1176994067.1708984,0.33157343,217854663,6.072801999999999,1177654893.4765625,1177654895.4765625,0.33157343,103505439,126.97825,18.04151,145.01976000000002,38.34563101110278,0.14208347,0.9716521,0.9716521,27.3,331023
751134,0.0747513740722975,8.516707,8.934600035618612,-660426.9,6.948364,1177159746.8945312,1177159748.8945312,0.40386093,201517651,5.616699700000001,1177820173.7993164,1177820175.7993164,0.40386093,95745793,398.86218,11.268816,410.131,46.66982476855255,0.028252406,0.9956719,0.9956719,25.4,373319
751299,0.3006591261885252,8.685819,9.068822308351796,-660164.6000000001,7.070423599999999,1177000763.409668,1177000765.409668,0.3692925,144909168,5.6791415,1177660928.008789,1177660930.008789,0.3692925,68861393,130.10738,15.781536,145.88891999999998,35.864621989224204,0.12129624,0.9832382,0.9832382,27.3,373493
751735,0.1009557592141025,8.553807,8.771362935243388,-659716.8,5.9488650000000005,1177093592.0786133,1177093594.0786133,0.40678188,15022427,6.4457593,1177753308.8798828,1177753310.8798828,0.40678188,7136710,59.666054,20.357304,80.02336,29.51380393272559,0.34118736,0.5769905,0.5769905,26.9,140512
751802,0.0896444990805887,8.539227,9.927653206064612,-659606.5,8.102286,1177103305.0336914,1177103307.0336914,0.34432778,166951606,5.7368336,1177762911.5268557,1177762913.5268557,0.34432778,79327741,71.88859599999999,24.965776,96.85437,35.90700647628774,0.34728423,0.9523226,0.9523226,28.1,140156
752085,0.1727695609442543,8.619216,9.01509970082049,-659479.4,5.5018387,1177000071.6533206,1177000073.6533206,0.27169228,290755408,7.141553999999999,1177659551.052246,1177659553.052246,0.27169228,138144009,187.38524,2.0119524,189.39719,12.312241913305796,0.010736984,0.060286053,0.060286053,21.7,243086
752353,0.0665272270039755,8.502194,8.798069234706343,-659003.2000000001,5.776206,1177541349.6103516,1177541351.6103516,0.22487791,249719081,6.6363745,1178200352.8095706,1178200354.8095706,0.22487791,118648005,101.24485,38.580727,139.82558,53.20208870737513,0.3810636,0.9885433,0.9885433,28.4,140387
752728,0.2906070092084569,8.681726,9.350264109675445,-658717.0,7.5315557,1177103302.711914,1177103304.711914,0.417033,165411355,5.5410385,1177762019.708496,1177762021.708496,0.417033,78597485,82.373245,3.3702910000000004,85.74354,12.006926925172216,0.040914875,-0.96430176,-0.96430176,22.8,177939
753337,0.1034917561400381,8.5568905,8.802853319597235,-658024.5,6.2144294,1177162658.715332,1177162660.715332,0.43406063,281896014,6.2346687,1177820683.2158206,1177820685.2158206,0.43406063,133936964,58.01658199999999,20.6686,78.68518,29.3859226827372,0.35625333,0.72395253,0.72395253,27.2,150059
753881,1.7305582347104347e-05,5.656854,7.845385838704263,-657500.0,5.5520267,1177011706.8012695,1177011708.8012695,0.43620518,112858609,5.5430207000000005,1177669206.7885742,1177669208.7885742,0.43620518,53639679,50.211067,16.849892,67.06096,24.61183456612412,0.33558124,-0.21515043,-0.21515043,26.1,150251
753887,1.7305544727320354e-05,5.656854,7.872661950738199,-657500.0,5.5789,1177014185.7329102,1177014187.7329102,0.34519824,273604720,5.554698999999999,1177671685.7197266,1177671687.7197266,0.34519824,130002914,421.91235,13.719729999999998,435.63208,53.66816167553983,0.032517962,0.997305,0.997305,25.8,330645
754541,0.2341233724451202,8.655844,9.636475739373587,-656991.6000000001,6.3263097,1177088888.3271484,1177088890.3271484,0.21209432,302082054,7.269076299999999,1177745879.9262695,1177745881.9262695,0.21209432,143526157,80.45451,6.467479,86.92199000000001,17.456024334424686,0.08038678,-0.9979954,-0.9979954,23.8,178349
755089,0.0774379616153728,8.521074,9.19448558626819,-656413.9,6.652014299999999,1177012101.9248047,1177012103.9248047,0.38447756,89553793,6.347383,1177668515.8295898,1177668517.8295898,0.38447756,42566354,109.7025,15.746331,125.44883,33.323009686265124,0.14353667,0.9961154,0.9961154,28.0,331219
755516,0.0660485307351925,8.501308,9.607156121489824,-655953.3,5.6328154,1177411055.496582,1177411057.496582,0.42707008,270076150,7.7825985,1178067008.7963867,1178067010.7963867,0.42707008,128323620,309.10376,10.947904,320.05167,41.36348615621365,0.035418216,0.98907596,0.98907596,25.5,205194
755524,0.0753342602071754,8.517669,8.962142091939056,-655940.1000000001,5.602578,1177411068.6694336,1177411070.6694336,0.38108867,196033796,6.9950776,1178067008.7680664,1178067010.7680664,0.38108867,93140574,64.8002,22.168884,86.969086,32.101042337797715,0.34211135,0.78703755,0.78703755,27.3,140007
755563,0.1037575736218844,8.557208000000001,10.000819433115767,-655870.9,7.701581,1177370174.5166016,1177370176.5166016,0.44083497,147824926,6.379815,1178026045.4179688,1178026047.4179688,0.44083497,70246495,64.8967,19.846281,84.74298,30.221797898141627,0.30581343,0.97754425,0.97754425,28.2,243157
755592,0.0684573046213897,8.505755,8.778464381133151,-655814.2000000001,5.8420396,1177094308.5620117,1177094310.5620117,0.34969428,15245190,6.5522523,1177750122.7641602,1177750124.7641602,0.34969428,7242228,64.26275,26.927134,91.18988,35.554970473614475,0.4190162,0.99647665,0.99647665,28.4,138868
755730,0.1332972950326365,8.587781,10.872409978645887,-655537.5,6.865781299999999,1177101516.6166992,1177101518.6166992,0.3395019999999999,275889984,8.430323,1177757054.1201172,1177757056.1201172,0.3395019999999999,131084334,108.49922,1.1388183,109.63804,7.0329313058581535,0.010496096,-0.9965974,-0.9965974,20.8,175796
756071,0.138554557250657,8.592512,8.903898445508252,-655272.6000000001,6.777914999999999,1177158198.6499026,1177158200.6499026,0.31649747,286804455,5.7740173,1177813471.2509766,1177813473.2509766,0.31649747,136268948,464.0547,14.564988,478.6197,57.80021712735913,0.03138636,0.9944348,0.9944348,25.6,362569
756617,0.1079266734800823,8.562019,10.412685403357894,-654589.9,6.734764,1177102464.225586,1177102466.225586,0.15224765,269650175,7.9414716,1177757054.125,1177757056.125,0.15224765,128121686,86.52185,11.212697,97.73455,24.77946417152112,0.12959382,-0.74372023,-0.74372023,24.6,220236
756752,0.000363724731154,7.753389,10.32700372572926,-654500.0,8.701149000000001,1177101526.777832,1177101528.777832,0.42982277,95504342,5.562105,1177756026.7875974,1177756028.7875974,0.42982277,45395195,65.15226,7.873144,73.025406,17.92056997508189,0.120842226,-0.7507316999999999,-0.7507316999999999,24.2,178321
757035,0.2925635847856991,8.682549,13.759157627492172,-654247.4,5.6486,1177104716.6240234,1177104718.6240234,0.15037511,308010803,12.546224,1177758964.0253904,1177758966.0253904,0.15037511,146340142,235.68575,6.720198599999999,242.40594,27.7281313556842,0.028513387,0.39950642,0.39950642,23.2,192752
757068,0.6071703344797187,8.768713,9.410050120810729,-654184.8,6.869636999999999,1177434335.133789,1177434337.133789,0.42384875,68486541,6.430951,1178088519.9301758,1178088521.9301758,0.42384875,32552478,209.0361,11.322374,220.35847,35.9641112813037,0.054164685,0.95388466,0.95388466,25.7,331220
757550,0.1949026356829692,8.633817,10.058461005235593,-653693.5,8.264782,1177434355.605957,1177434357.605957,0.2870939,89413933,5.732889,1178088049.1069336,1178088051.1069336,0.2870939,42500075,464.08292,5.427537999999999,469.51047,32.09149986884089,0.01169519,0.8462963,0.8462963,21.2,178413
