,unfiltered_trigger_idx,fap,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec,trigger_idx,timeslide_val,H1_timeslid_time,L1_timeslid_time,H1_timeslid_time_end,L1_timeslid_time_end,avg_timeslid_time,H1_timslide_val,L1_timslide_val,gps_time,data_idx,lnZs,lnBF,lnBCR,lnZg_H1,lnZn_H1,lnBF_H1,lnZg_L1,lnZn_L1,lnBF_L1,walltime_H1L1,walltime_H1,walltime_L1,nsamples_H1L1,nsamples_H1,nsamples_L1,h1l1_result_file,h1_result_file,l1_result_file,trigger_time,far,saved_gps_start_time,alpha,beta,ln_stat,ln_far
38,188.0,0.0014530132999999998,10.934784,8.993308,9.710647366077973,0.0,5.658354,1186772420.3969727,1186772422.3969727,0.27606782,663108.0,7.891749000000001,1186772420.4033206,1186772422.4033206,0.27606782,337391.0,48.824013,33.106705,81.93072,34.86906513618522,0.6780824000000001,0.762825,0.762825,27.1,137683.0,43.83964920043945,29.270000457763672,1186772422.3956714,0.1243629977107048,0.3310891985893249,1075.2220458984377,2.7205231189727783,2.730343103408813,2.252423048019409,1.09866201877594,0.010782930068671705,45.0,0.0,1186772420.3969727,1186772420.4033206,1186772424.3969727,1186772424.4033206,1186772420.4001465,-0.003173828125,0.0031740665435791016,1186772420.4001,38.0,-8695.385275033783,40.7484863270729,13.434070985098515,-4354.7408264834585,-4374.213514823565,19.4726883401072,-4349.513473634291,-4361.920246537291,12.406772903000276,3.80418705,1.7717392055555554,1.1397891127777775,17247.0,11430.0,11383.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data38_1186772422-400146_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data38_1186772422-400146_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data38_1186772422-400146_analysis_L1_dynesty_result.json,1186772422.400146,0.09145128061057264,1186772420.4001465,1.0,1.0,2.196480745206124,-2.3919489008472166
39,192.0,3.985937e-07,39890.09,11.846015,18.667424776174,0.0,7.7500186,1186774421.7792964,1186774423.7792964,0.1861236,1895997.0,16.982637,1186774421.7851562,1186774423.7851562,0.1861236,958483.0,44.63764000000001,36.80978,81.44742,35.255202354838616,0.8246353999999999,-0.21979813,-0.21979813,26.7,137630.0,32.964630126953125,49.82126998901367,1186774423.7644432,0.8614981174468994,0.06779128313064575,659.1812133789062,2.265084981918335,4.751142978668213,4.66141414642334,0.6924747228622437,-0.576707124710083,46.0,0.0,1186774421.7792964,1186774421.7851562,1186774425.7792964,1186774425.7851562,1186774421.7822266,-0.0029299259185791016,0.0029299259185791016,1186774421.7822,39.0,-8541.113551508774,312.08324241354063,17.154452556764227,-4330.347026708312,-4371.683030554487,41.33600384617512,-4223.315807171237,-4481.513763367826,258.1979561965891,6.327195061111111,1.8372345719444445,2.9474618613888888,20604.0,11707.0,15232.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data39_1186774423-782226_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data39_1186774423-782226_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data39_1186774423-782226_analysis_L1_dynesty_result.json,1186774423.782226,2.506888302332735e-05,1186774421.7822266,1.0,1.0,2.4719915241041828,-10.59388320110147
40,194.0,2.5310384e-05,628.19037,9.698448,10.761695410972473,0.0,5.521539,1186775824.8129885,1186775826.8129885,0.36789688,46771.0,9.237245,1186775824.8188474,1186775826.8188474,0.36789688,23955.0,59.114002,23.796724,82.91073,32.0038614526008,0.40255648,0.65367,0.65367,27.1,131524.0,26.096820831298828,41.97124862670898,1186775826.7950974,0.08138828724622726,0.6053643226623535,962.3884887695312,1.2081550359725952,1.472406983375549,5.470627784729004,0.3521121144294739,-0.17876240611076355,47.0,0.0,1186775824.8129885,1186775824.8188474,1186775828.8129885,1186775828.8188474,1186775824.815918,-0.0029294490814208984,0.0029294490814208984,1186775824.8159,40.0,-8424.557943152115,45.83895516829579,0.2816536120517412,-4266.359848038042,-4267.854918997802,1.495070959759687,-4161.590193857818,-4202.5419793226065,40.95178546478928,7.9902444488888875,0.8408144233333333,3.974299499166667,19129.0,6500.0,14554.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data40_1186775826-815918_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data40_1186775826-815918_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data40_1186775826-815918_analysis_L1_dynesty_result.json,1186775826.815918,0.0015918741320405786,1186775824.815918,1.0,1.0,2.271965872707972,-6.442843257474154
41,197.0,1.9929686e-07,79780.18,11.911765,14.857692453764985,0.0,9.633636,1186777131.9482422,1186777133.9482422,0.35241923,2720812.0,11.311237,1186777131.9501953,1186777133.9501953,0.35241923,1373287.0,58.741325,23.293974,82.0353,31.543671576685963,0.39655173,0.5341706,0.5341706,26.9,147553.0,41.616458892822266,32.887451171875,1186777133.9471467,0.9442902207374572,0.34767940640449524,356.20330810546875,2.487799882888794,0.636676013469696,2.1833488941192627,5.147214889526367,0.8893868923187256,48.0,0.0,1186777131.9482422,1186777131.9501953,1186777135.9482422,1186777135.9501953,1186777131.9492188,-0.0009765625,0.0009765625,1186777131.9492,41.0,-8688.126197955498,142.61335082862567,16.732423704943358,-4288.470408977879,-4346.836748007454,58.3663390295751,-4411.783042496575,-4483.90280077667,72.11975828009508,5.909012927222222,2.962270966111111,3.020246365833333,23949.0,15901.0,16032.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data41_1186777133-949219_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data41_1186777133-949219_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data41_1186777133-949219_analysis_L1_dynesty_result.json,1186777133.949219,1.2534441511663674e-05,1186777131.9492188,1.0,1.0,2.4775265671817355,-11.287030381661415
42,223.0,1.9929686e-07,79780.18,12.020632,14.157119152675984,0.0,7.890152499999999,1186787520.3085938,1186787522.3085938,0.43511036,3848505.0,11.754553,1186787520.3061526,1186787522.3061526,0.43511036,1942648.0,41.58755,23.05025,64.6378,26.723052745865143,0.5542583999999999,0.5005771,0.5005771,26.8,137317.0,42.0466194152832,27.784320831298828,1186787522.2833354,0.4803543984889984,0.6067968010902405,839.8538818359375,1.1387009620666504,6.209856986999513,1.913282990455628,0.2691003084182739,-0.7265033125877379,49.0,0.0,1186787520.3085938,1186787520.3061526,1186787524.3085938,1186787524.3061526,1186787520.307373,0.001220703125,-0.0012204647064208984,1186787520.3074,42.0,-8659.476371666762,90.5267746993577,19.39054620776369,-4289.998869322378,-4314.8202688964575,24.821399574079805,-4384.2628785321795,-4435.182877469661,50.91999893748198,4.362732170277779,2.497318095277778,2.3567013075000003,19757.0,13602.0,15194.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data42_1186787522-307373_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data42_1186787522-307373_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data42_1186787522-307373_analysis_L1_dynesty_result.json,1186787522.307373,1.2534441511663674e-05,1186787520.307373,1.0,1.0,2.4866245067597745,-11.287030381661415
43,228.0,1.9929686e-07,79780.18,13.886873,18.482286139700605,0.0,10.899912,1186790330.3579102,1186790332.3579102,0.33228958,2323627.0,14.926045000000002,1186790330.3608398,1186790332.3608398,0.33228958,1172628.0,44.495125,31.064589,75.559715,32.261812342905785,0.69815713,0.94574976,0.94574976,27.2,130649.0,29.45051002502441,53.53376007080078,1186790332.3683195,0.7051923871040344,0.5458528995513916,733.1561889648438,2.19867205619812,4.646566867828369,3.9290339946746826,3.180006980895996,0.21787239611148834,51.0,0.0,1186790330.3579102,1186790330.3608398,1186790334.3579102,1186790334.3608398,1186790330.359375,-0.00146484375,0.00146484375,1186790330.3594,43.0,-8677.137273883773,198.28952489907715,17.64042317802705,-4473.648952725257,-4539.694092314408,66.0451395891514,-4216.523574150554,-4335.732706468441,119.20913231788836,6.219683667222222,2.6483141011111107,2.9057020977777777,24484.0,15509.0,16701.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data43_1186790332-359375_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data43_1186790332-359375_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data43_1186790332-359375_analysis_L1_dynesty_result.json,1186790332.359375,1.2534441511663674e-05,1186790330.359375,1.0,1.0,2.630944005431672,-11.287030381661415
44,238.0,7.971871999999998e-07,19945.045,10.088182000000002,11.22612497684396,0.0,6.662643400000001,1186797532.4355464,1186797534.4355464,0.334077,3019764.0,9.0352125,1186797532.4316404,1186797534.4316404,0.334077,1526236.0,54.89146,18.662483,73.55394,27.09962847494309,0.33998883,-0.3872852000000001,-0.3872852000000001,26.0,148242.0,54.455970764160156,27.68779945373535,1186797534.4122968,0.4720326960086823,0.9936795234680176,1481.5400390625,2.403449058532715,1.7842199802398682,0.14238519966602325,0.9304559826850892,-1.1539759635925293,52.0,0.0,1186797532.4355464,1186797532.4316404,1186797536.4355464,1186797536.4316404,1186797532.4335933,0.001953125,-0.0019528865814208984,1186797532.4336,44.0,-8842.266981829853,92.81100072987465,18.68203568878198,-4532.949282497151,-4561.129567822679,28.18028532552762,-4323.394564841267,-4373.948414737048,50.55384989577942,4.872981889166667,4.4709854119444445,3.086653205,20314.0,14555.0,14160.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data44_1186797534-433593_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data44_1186797534-433593_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data44_1186797534-433593_analysis_L1_dynesty_result.json,1186797534.433593,5.01377660466547e-05,1186797532.4335933,1.0,1.0,2.3113646397369907,-9.900736020541524
45,241.0,1.9929686e-07,79780.18,14.738043,23.029454041828537,0.0,11.704658,1186798620.4267578,1186798622.4267578,0.26200452,1422199.0,19.833223,1186798620.4257812,1186798622.4257812,0.26200452,718526.0,46.108643,27.862976,73.97162,31.00793742561757,0.60428965,-0.7718079999999999,-0.7718079999999999,26.4,130481.0,51.0554313659668,23.775110244750977,1186798622.4277554,0.0019062650389969347,0.7879518270492554,203.59869384765625,1.1673879623413086,2.105025053024292,3.5148870944976807,0.052132688462734215,0.7824727892875671,53.0,0.0,1186798620.4267578,1186798620.4257812,1186798624.4267578,1186798624.4257812,1186798620.4262695,0.00048828125,-0.00048828125,1186798620.4263,45.0,-8528.175688411928,424.2057296272032,23.309084140928466,-4221.227813864929,-4314.341480405454,93.11366654052472,-4325.6517885019375,-4638.039937633678,312.3881491317406,5.888754899166668,1.6772503730555557,2.8708363872222225,21707.0,14731.0,16104.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data45_1186798622-42627_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data45_1186798622-42627_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data45_1186798622-42627_analysis_L1_dynesty_result.json,1186798622.42627,1.2534441511663674e-05,1186798620.4262695,1.0,1.0,2.690432109968452,-11.287030381661415
46,246.0,1.9929686e-07,79780.18,13.261159,17.902843818685035,0.0,10.624127,1186799532.6367188,1186799534.6367188,0.42802384,1490355.0,14.40971,1186799532.6381836,1186799534.6381836,0.42802384,752379.0,73.129684,9.579623,82.709305,21.0743602369963,0.130995,-0.20184247,-0.20184247,24.9,362333.0,28.106830596923828,50.180641174316406,1186799534.6535153,0.2380785048007965,0.14669829607009888,899.0308227539062,2.5749199390411377,1.959944009780884,3.9093511104583736,3.9908759593963614,0.20041480660438532,54.0,0.0,1186799532.6367188,1186799532.6381836,1186799536.6367188,1186799536.6381836,1186799532.6374512,-0.000732421875,0.000732421875,1186799532.6375,46.0,-8616.271515132421,208.8930835523843,16.351526084548823,-4355.766123682762,-4435.479602336665,79.71347865390453,-4272.25174734822,-4389.684996348139,117.43324899991876,4.4586439786111125,2.1517138966666667,3.378103016111111,19869.0,12591.0,14343.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data46_1186799534-637451_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data46_1186799534-637451_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data46_1186799534-637451_analysis_L1_dynesty_result.json,1186799534.637451,1.2534441511663674e-05,1186799532.6374512,1.0,1.0,2.5848393866695814,-11.287030381661415
47,247.0,1.9929686e-07,79780.18,16.257004000000002,25.002832420016123,0.0,11.765472,1186801540.399414,1186801542.399414,0.26435077,2554216.0,22.061625,1186801540.392578,1186801542.392578,0.26435077,1288058.0,59.26954,33.97932,93.248856,38.77028892510146,0.5733016,0.69287163,0.69287163,27.5,130105.0,46.43635177612305,43.61888885498047,1186801542.3940904,0.4825601875782013,0.8089939951896667,378.0718994140625,1.6458890438079834,3.654674053192138,2.561563968658448,6.096758842468263,0.3044928014278412,55.0,0.0,1186801540.399414,1186801540.392578,1186801544.399414,1186801544.392578,1186801540.395996,0.00341796875,-0.0034182071685791016,1186801540.396,47.0,-8618.85273283145,345.27773254921516,17.578035259060925,-4310.12822974865,-4378.229178760691,68.10094901204138,-4321.697368155874,-4585.901286619974,264.20391846409984,5.7130576658333325,2.189857055833333,3.121645386388889,23302.0,13244.0,17621.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data47_1186801542-395996_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data47_1186801542-395996_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data47_1186801542-395996_analysis_L1_dynesty_result.json,1186801542.395996,1.2534441511663674e-05,1186801540.395996,1.0,1.0,2.788523831299913,-11.287030381661415
48,249.0,1.9929686e-07,79780.18,19.650415,35.17538371376807,0.0,30.686178,1186802631.1118164,1186802633.1118164,0.42498595,2036363.0,17.194944,1186802631.109375,1186802633.109375,0.42498595,1028763.0,42.975445,26.697397,69.672844,29.322492035953683,0.62122446,0.95601714,0.95601714,27.8,131192.0,22.87948036193848,46.58000946044922,1186802633.0922492,0.13410000503063202,0.8569201827049255,99.43575286865234,1.4498660564422607,4.278614044189453,2.8976171016693115,3.568844079971313,-1.301946043968201,56.0,0.0,1186802631.1118164,1186802631.109375,1186802635.1118164,1186802635.109375,1186802631.1105955,0.001220703125,-0.001220703125,1186802631.1106,48.0,-8630.275403430018,756.9728848800551,18.539742211949488,-4275.126136473522,-4775.6539836256625,500.52784715213966,-4369.083838982458,-4611.594304684411,242.5104657019547,5.7447596375000005,4.047277656388889,4.425802561944446,30644.0,20201.0,18953.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data48_1186802633-110596_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data48_1186802633-110596_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data48_1186802633-110596_analysis_L1_dynesty_result.json,1186802633.1105962,1.2534441511663674e-05,1186802631.1105955,1.0,1.0,2.97809845768513,-11.287030381661415
49,250.0,1.9929686e-07,79780.18,13.859576,16.88500851714517,0.0,8.360377,1186802940.953125,1186802942.953125,0.43620518,1354069.0,14.669956,1186802940.9555664,1186802942.9555664,0.43620518,683392.0,50.211067,16.849892,67.06096,24.61183456612412,0.33558124,-0.21515043,-0.21515043,26.1,150251.0,17.61467933654785,55.16704940795898,1186802942.9715106,0.8203005790710449,0.059668440371751785,697.198974609375,2.2321600914001465,1.249958038330078,5.9962120056152335,4.366722106933594,0.5461798906326294,57.0,0.0,1186802940.953125,1186802940.9555664,1186802944.953125,1186802944.9555664,1186802940.9543455,-0.001220703125,0.001220703125,1186802940.9543,49.0,-8477.654531475451,148.78574389578898,16.177621121531047,-4212.342882765976,-4264.969809673257,52.626926907280904,-4276.884099645016,-4361.470465697981,84.58636605296488,5.8175107683333325,2.0729165786111112,3.5376865697222213,20774.0,12723.0,16478.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data49_1186802942-954346_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data49_1186802942-954346_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data49_1186802942-954346_analysis_L1_dynesty_result.json,1186802942.9543462,1.2534441511663674e-05,1186802940.9543455,1.0,1.0,2.628976401663232,-11.287030381661415
50,252.0,0.0056579155,2.8022544,8.836965,9.480805650273926,0.0,6.166225,1186803818.8481445,1186803820.8481445,0.36971757,892362.0,7.201621,1186803818.8388672,1186803820.8388672,0.36971757,451518.0,80.93879,20.248835,101.18762,33.706104488214734,0.25017467,0.8305892,0.8305892,27.2,330760.0,19.30133056640625,78.78936004638672,1186803820.8398635,0.7825021743774414,0.9487575888633728,1148.2509765625,0.926464021205902,1.170760989189148,3.0131618976593018,5.4665608406066895,-0.6984282732009888,58.0,0.0,1186803818.8481445,1186803818.8388672,1186803822.8481445,1186803822.8388672,1186803818.843506,0.004638671875,-0.004638671875,1186803818.8435,50.0,-8683.642850721262,49.590501505892455,16.196330005934215,-4339.50160535459,-4345.231349057717,5.729743703128406,-4359.243229403009,-4388.002003169438,28.758773766428018,13.101289495833333,2.997854000833333,5.757479993333333,29156.0,15444.0,23764.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data50_1186803820-843506_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data50_1186803820-843506_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data50_1186803820-843506_analysis_L1_dynesty_result.json,1186803820.843506,0.3568555374558427,1186803818.843506,1.0,1.0,2.178943491907904,-1.0304242360846652
51,256.0,2.0726660000000007e-05,767.1171,9.551311,10.842648400422476,0.0,7.227172,1186805333.8637695,1186805335.8637695,0.34020433,3937582.0,8.08276,1186805333.855957,1186805335.855957,0.34020433,1988372.0,32.56361,23.35417,55.91777800000001,23.941326201526998,0.71718615,-0.88616705,-0.88616705,26.1,130256.0,20.730960845947266,47.87813949584961,1186805335.8566635,0.2784242928028107,0.6763491034507751,212.7610015869141,1.3062690496444702,0.5489522218704224,3.6537249088287367,5.336575984954834,-0.8082525134086609,61.0,0.0,1186805333.8637695,1186805333.855957,1186805337.8637695,1186805337.855957,1186805333.8598633,0.00390625,-0.00390625,1186805333.8599,52.0,-8854.650245916982,117.54820850809121,17.424488182496134,-4552.778105144529,-4572.804466554346,20.026361409815767,-4314.691478842036,-4399.393987870728,84.70250902869066,4.819105155000001,2.2773162244444443,3.1047667194444446,20854.0,12786.0,15332.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data52_1186805335-859863_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data52_1186805335-859863_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data52_1186805335-859863_analysis_L1_dynesty_result.json,1186805335.859863,0.0013035819433564965,1186805333.8598633,1.0,1.0,2.256678422557858,-6.642639462464936
52,262.0,3.985937e-07,39890.09,12.214593,14.718944956098756,0.0,8.983341000000003,1186806933.727539,1186806935.727539,0.43511036,3848497.0,11.659628,1186806933.722168,1186806935.722168,0.43511036,1942758.0,41.58755,23.05025,64.6378,26.723052745865143,0.5542583999999999,0.5005771,0.5005771,26.8,137317.0,36.78684997558594,22.58856964111328,1186806935.710361,0.5689305067062378,0.6984174847602844,699.7476196289062,2.850153923034668,1.0102159976959229,2.94781494140625,4.941553115844727,-1.3906290531158447,62.0,0.0,1186806933.727539,1186806933.722168,1186806937.727539,1186806937.722168,1186806933.7248535,0.002685546875,-0.002685546875,1186806933.7249,53.0,-8646.388122912618,162.3786701585741,21.31232390696823,-4339.4482433244575,-4396.468763992029,57.02052066757278,-4323.64703330914,-4412.298029079162,88.65099577002184,5.770183581111112,3.3603743066666665,6.4549129388888895,24045.0,15380.0,18053.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data53_1186806935-724854_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data53_1186806935-724854_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data53_1186806935-724854_analysis_L1_dynesty_result.json,1186806935.724854,2.506888302332735e-05,1186806933.7248535,1.0,1.0,2.502631384465684,-10.59388320110147
53,267.0,7.971871999999998e-07,19945.045,10.864297,12.864175358241393,0.0,6.687228,1186809540.555664,1186809542.555664,0.3506426,3429429.0,10.989449,1186809540.5566404,1186809542.5566404,0.3506426,1731464.0,47.94449,16.22559,64.170074,23.61005478279659,0.3384245,-0.9214889,-0.9214889,25.6,134036.0,41.43523025512695,31.26898002624512,1186809542.5700464,0.4527063965797424,0.12320780009031294,1458.1199951171875,2.582371950149536,1.1505939960479736,2.305511951446533,4.787590980529785,0.12018749862909316,63.0,0.0,1186809540.555664,1186809540.5566404,1186809544.555664,1186809544.5566404,1186809540.5561526,-0.00048828125,0.00048804283142089844,1186809540.5562,54.0,-8619.877706790247,48.14651599039826,14.078468171759596,-4302.968906672722,-4308.8155934805545,5.846686807832158,-4329.779678184024,-4359.208629300089,29.428951116065946,4.380404826666667,1.8164314608333327,2.6158328405555555,17475.0,11629.0,13362.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data54_1186809542-556152_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data54_1186809542-556152_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data54_1186809542-556152_analysis_L1_dynesty_result.json,1186809542.5561519,5.01377660466547e-05,1186809540.5561526,1.0,1.0,2.3854819084397185,-9.900736020541524
54,268.0,7.971871999999998e-07,19945.045,10.2634115,12.54029989575975,0.0,6.703834,1186809735.2128904,1186809737.2128904,0.22325423,3888866.0,10.598006,1186809735.2080078,1186809737.2080078,0.22325423,1963903.0,58.981403,13.675294,72.6567,23.536177576421302,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261.0,18.22928047180176,59.2027587890625,1186809737.2286654,0.0039395540952682495,0.9219691753387452,664.5366821289062,0.9821305871009828,0.32262828946113586,2.477142095565796,5.736690044403076,0.3904553055763245,64.0,0.0,1186809735.2128904,1186809735.2080078,1186809739.2128904,1186809739.2080078,1186809735.2104492,0.0024411678314208984,-0.00244140625,1186809735.2104,55.0,-8753.098052844342,247.67834144296106,20.96454171541518,-4377.426547719438,-4424.0837410167305,46.657193297293816,-4392.030876654331,-4576.692653270573,184.6617766162417,7.164374641388888,3.481183911111111,4.345551638055555,27025.0,18151.0,21202.0,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data55_1186809737-210449_analysis_H1L1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data55_1186809737-210449_analysis_H1_dynesty_result.json,/hdfs/user/avi.vajpeyi/out_O2_BCRs/chunk21/pe_outdir/out_injection/result/bcr_O2_chunk21_injection_data55_1186809737-210449_analysis_L1_dynesty_result.json,1186809737.210449,5.01377660466547e-05,1186809735.2104492,1.0,1.0,2.3285852893484233,-9.900736020541524
